"","model","dataset","priorHyperParameter","execFolder","sgrna","gene","logRatioLeftBound","logRatioRightBound","logRatio"
"24544","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",178,"PARP2",0.220396033354978,0.263562451106208,0.242149398782447
"24545","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",179,"PARP2",0.251581467990536,0.30872440448136,0.286488990961779
"24546","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",180,"PARP2",-0.237870580157132,-0.156265723568926,-0.19666052666655
"24547","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",181,"CDK12",1.27216181047939,1.29455368156723,1.28366722288627
"24548","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",182,"CDK12",-0.292163642764649,-0.21379694403644,-0.252175392608281
"24549","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",183,"CDK12",0.335078914907572,0.372881106445519,0.35377525650278
"24550","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",184,"CHEK1",-0.0893692481705117,-0.0230917250181541,-0.0557272188292437
"24551","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",185,"CHEK1",0.0855203797242466,0.131396689431088,0.108853261576961
"24552","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",186,"CHEK1",0.973075261365677,0.998212310187057,0.985765933372297
"24553","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",187,"ATG4B",0.554713936504373,0.596690483929367,0.572504286711489
"24554","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",188,"ATG4B",0.842489405925072,0.868872468531554,0.855619689689163
"24555","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",189,"ATG4B",0.51893640648594,0.551566868901706,0.535312847893184
"24556","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",190,"CA9",-0.122706729980797,-0.0606441458798714,-0.0908876588723566
"24557","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",191,"CA9",0.714560467462358,0.751526553819424,0.728925136533213
"24558","humi.models.Poi$Builder","X0028_121D132312331.csv",0.1,"exec_3",192,"CA9",0.404441638054709,0.443425389534428,0.42422928438248
"24559","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",1,"ctl_22",-0.444709891820987,-0.138036462722937,-0.309913832774445
"24560","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",2,"ctl_23",0.0129704247115475,0.132333261819503,0.0478046877799818
"24561","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",3,"ctl_24",0.028562576490541,0.108584589129815,0.0689063095725613
"24562","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",4,"ctl_25",-0.0362932564768092,0.049128230363794,0.00265531016165089
"24563","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",5,"ctl_26",0.0412423356277523,0.135939095556916,0.0884570073197766
"24564","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",6,"ctl_27",-0.0841397352578915,0.0327516744027859,-0.0526971833394212
"24565","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",7,"ctl_28",-0.0304391825354762,0.101007714675135,0.012512235481261
"24566","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",8,"ctl_29",-0.0212423595332371,0.0486521431981953,0.0120024537919394
"24567","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",9,"ctl_30",0.022257911488441,0.141010083109308,0.111568465549946
"24568","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",10,"ctl_31",0.022447588783378,0.128146830718568,0.0502297466412015
"24569","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",11,"ctl_32",-0.214976806706957,-0.0710771163600505,-0.118580386179063
"24570","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",12,"ctl_33",-0.0206852731663997,0.107963100569217,0.0189988233476083
"24571","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",13,"ctl_34",-0.0968838660279116,0.02713880597515,-0.00730847808495365
"24572","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",14,"ctl_35",-0.261301315434637,-0.159970061194036,-0.218639512521986
"24573","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",15,"ctl_36",-0.293977658669135,-0.171102025590883,-0.24870518084445
"24574","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",16,"ctl_37",0.0939475593092076,0.173558168717579,0.134614497156513
"24575","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",17,"ctl_38",-0.00116157303949139,0.0552657532963503,0.0269501964587601
"24576","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",18,"ctl_39",-0.0835285852998952,0.0346628965886751,-0.0257566175161858
"24577","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",19,"ctl_40",0.0330819190672404,0.109439122735578,0.0672164617067982
"24578","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",20,"ctl_41",-0.154143253755354,-0.0233154240342058,-0.0588589797059366
"24579","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",21,"ctl_42",0.0182537593220018,0.149948424807805,0.0547556393624959
"24580","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",22,"ctl_43",0.191526454605495,0.313301079492534,0.281227334881828
"24581","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",23,"ctl_44",-0.139046561800552,-0.00928654776719583,-0.0459449160726361
"24582","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",24,"ctl_45",-0.131388329790195,-0.0179365781578688,-0.0882408414328414
"24583","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",25,"PIK3CA",-1.04546765587169,-0.745292694457229,-0.913052535051475
"24584","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",26,"PIK3CA",-0.414171188389493,-0.244538865216318,-0.356185329122745
"24585","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",27,"PIK3CA",-0.589172661796367,-0.409483439188534,-0.514443271604962
"24586","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",28,"PIK3CB",-0.274999075625317,-0.110035320475822,-0.220970736466447
"24587","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",29,"PIK3CB",-0.333114709141096,-0.172148094942433,-0.262913480735362
"24588","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",30,"PIK3CB",-0.32390786186081,-0.149604089492257,-0.255698065705579
"24589","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",31,"mTOR",-0.542591476922159,-0.433464990442684,-0.479983370543486
"24590","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",32,"mTOR",-0.303177517624816,-0.115921330086552,-0.198110130004051
"24591","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",33,"mTOR",-0.603174971484977,-0.315291680634588,-0.466956853270893
"24592","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",34,"AKT1",-0.561464708396477,-0.42052115144302,-0.50341270715972
"24593","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",35,"AKT1",-0.573115621718005,-0.387253211902712,-0.493427051160557
"24594","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",36,"AKT1",-0.642097933731965,-0.41647364512792,-0.526299740064741
"24595","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",37,"AKT2",-0.132046878735539,0.00511776350667268,-0.0841510284955023
"24596","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",38,"AKT2",-0.129143845302946,0.0189942059495179,-0.0752008892062206
"24597","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",39,"AKT2",-0.136621966227416,-0.0142347677689979,-0.0983926283472327
"24598","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",40,"AKT3",-0.350791803216372,-0.194933923129244,-0.258563160234953
"24599","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",41,"AKT3",-0.262613309938821,-0.114154947873982,-0.162326681701785
"24600","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",42,"AKT3",0.023773404873083,0.121222773762161,0.0502668261275132
"24601","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",43,"PLK1",-1.54968786289177,-1.22451648747079,-1.39868520819878
"24602","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",44,"PLK1",-1.39252924636766,-1.21700020278463,-1.32836304122544
"24603","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",45,"PLK1",-0.871976001678972,-0.722982916423405,-0.770291664050633
"24604","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",46,"PLK4",-0.746665343417411,-0.595788626732881,-0.642974816772892
"24605","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",47,"PLK4",-1.07736922071336,-0.826460322420815,-0.953215872115817
"24606","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",48,"PLK4",-0.297188901420608,-0.222881167174079,-0.254862602517734
"24607","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",49,"EGFR",-0.319640940390728,-0.130934830443539,-0.249784047526574
"24608","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",50,"EGFR",-0.369390845712805,-0.238344071492889,-0.312042779932449
"24609","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",51,"EGFR",-0.143551953201588,-6.24665180733491e-05,-0.0442803110512602
"24610","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",52,"ERBB2",-0.418921908143307,-0.330193473068274,-0.374085022619937
"24611","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",53,"ERBB2",-0.410172574007549,-0.243795394347525,-0.304824649717682
"24612","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",54,"ERBB2",-0.17174729999212,-0.0241627363230645,-0.124872191681456
"24613","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",55,"ESR1",-0.435938235096771,-0.282820376228531,-0.385727189783376
"24614","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",56,"ESR1",-0.432038246834654,-0.242544924398155,-0.35682430977183
"24615","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",57,"ESR1",-0.485975945726549,-0.327492837399316,-0.379526398332839
"24616","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",58,"SMO",-0.429100309680521,-0.289786197670789,-0.383328351164381
"24617","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",59,"SMO",-0.565402672112604,-0.406542053125164,-0.495169483036977
"24618","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",60,"SMO",-0.561461798113421,-0.362711863745345,-0.464824801979477
"24619","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",61,"LEF1",-0.422096750141049,-0.218248342862619,-0.346747496806694
"24620","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",62,"LEF1",-0.202825641123638,-0.122507892170495,-0.162471416379197
"24621","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",63,"LEF1",-0.490514399477824,-0.342547768451389,-0.442234670692213
"24622","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",64,"APH1A",-0.614971113413453,-0.47278561151092,-0.572946285415763
"24623","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",65,"APH1A",-0.6160243738243,-0.473043375508347,-0.522992854026585
"24624","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",66,"APH1A",-1.05722948254414,-0.849866201310339,-0.944464004602055
"24625","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",67,"ERBB3",-0.280979954644231,-0.156444326556336,-0.245196599128924
"24626","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",68,"ERBB3",-0.506428722458706,-0.2804134022773,-0.391764122153765
"24627","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",69,"ERBB3",-0.137139683725596,-0.0685562363028112,-0.102177279254824
"24628","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",70,"ERBB4",-0.220914595681064,-0.0826102450596065,-0.127142072890244
"24629","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",71,"ERBB4",-0.249874502122902,-0.0938629359409908,-0.195884582144055
"24630","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",72,"ERBB4",-0.219653540562652,-0.133625269345458,-0.170445678896057
"24631","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",73,"MET",-0.255407940149779,-0.0914737827464557,-0.202139765019242
"24632","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",74,"MET",-0.200130885432713,-0.0779532293055459,-0.111465637087369
"24633","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",75,"MET",-0.113258894562803,0.0146272304713838,-0.0739514065649681
"24634","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",76,"FLT1",-0.225724455885248,-0.100064334791807,-0.171771835681861
"24635","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",77,"FLT1",-0.499645340043628,-0.324434117120251,-0.427017274610571
"24636","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",78,"FLT1",-0.25192886883369,-0.0876444910031553,-0.168343999722014
"24637","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",79,"KDR",-0.499121582170877,-0.341179831531977,-0.431054845104622
"24638","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",80,"KDR",-0.199272525578164,-0.107342767186084,-0.153364069763774
"24639","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",81,"KDR",-0.0998761162559548,0.0268349547501804,-0.0607520617911228
"24640","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",82,"PDGFRA",-0.616092388698581,-0.424050136896218,-0.50779632044333
"24641","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",83,"PDGFRA",-0.607527642612933,-0.456555354530333,-0.50491984543558
"24642","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",84,"PDGFRA",-0.138706767866524,-0.0533686007676351,-0.0962475134352135
"24643","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",85,"PDGFRB",-0.302057389257444,-0.140938223614303,-0.249073691664558
"24644","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",86,"PDGFRB",-0.481863351036783,-0.318940929311692,-0.428123490604665
"24645","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",87,"PDGFRB",-0.0750820640677248,0.0716365494503472,-0.0297584640189752
"24646","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",88,"ALK",-0.445900681186192,-0.308785276213574,-0.393668060062599
"24647","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",89,"ALK",-0.2764407371766,-0.163878380115621,-0.198987341484532
"24648","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",90,"ALK",-0.474369724864883,-0.313086180162794,-0.418744116311457
"24649","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",91,"ROS1",-0.315228107683614,-0.181968684773768,-0.217390917184281
"24650","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",92,"ROS1",-0.251003067880754,-0.138498025909397,-0.21681741972659
"24651","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",93,"ROS1",-0.328278421739922,-0.184302035602878,-0.2266185882232
"24652","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",94,"RET",-0.244445375413465,-0.164445341960045,-0.200677229303758
"24653","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",95,"RET",-0.172488009189697,-0.0636110252645415,-0.139067132823706
"24654","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",96,"RET",-0.329068759573832,-0.196623676833986,-0.288239258396757
"24655","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",97,"FGFR1",-0.100786673372984,-0.00652422477563267,-0.0551255086902617
"24656","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",98,"FGFR1",-0.306969167598035,-0.0889354626746131,-0.221313642155065
"24657","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",99,"FGFR1",-0.379170712370412,-0.174751213456524,-0.303049700911171
"24658","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",100,"FGFR2",-1.34537542163139,-1.12887742092046,-1.23614419399162
"24659","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",101,"FGFR2",-0.70142335805539,-0.497036127284936,-0.622453418022768
"24660","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",102,"FGFR2",-0.964566769036241,-0.709428633666052,-0.848503792432265
"24661","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",103,"FGFR3",0.0178818427455985,0.0738204172493409,0.0441195611013512
"24662","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",104,"FGFR3",-0.179438403554667,-0.1122749268621,-0.146448430274096
"24663","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",105,"FGFR3",-0.127165543593602,-0.0648814977928284,-0.0959471090772318
"24664","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",106,"PIK3R1",-0.427116627624811,-0.288591330848183,-0.333874909432088
"24665","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",107,"PIK3R1",-0.210988604924142,-0.0734668063476329,-0.163057366184196
"24666","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",108,"PIK3R1",-0.180623625807942,-0.0827855329699013,-0.151149411418433
"24667","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",109,"PDK1",-0.100109860164257,0.0678992223999148,-0.0380211643819279
"24668","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",110,"PDK1",-0.415439653039742,-0.202333238766857,-0.317556565127266
"24669","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",111,"PDK1",-0.458782764715067,-0.26948564998034,-0.385619346006365
"24670","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",112,"PGR",-0.483512810409616,-0.266687242010699,-0.386410712813143
"24671","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",113,"PGR",-0.227962742797911,-0.144202913264426,-0.194260018784128
"24672","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",114,"PGR",-0.214213975384002,-0.0738566743067997,-0.113551595635958
"24673","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",115,"AR",-0.116318494658121,-0.0523521666938202,-0.0834463683726823
"24674","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",116,"AR",-0.153496906577555,0.0336489587217369,-0.0846058320458854
"24675","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",117,"AR",-0.16374896245678,-0.0309310053630188,-0.0668959789793798
"24676","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",118,"SRC",-0.152278167438267,-0.0772279681233166,-0.109957694381032
"24677","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",119,"SRC",0.0504047786721843,0.108008100768521,0.079425628016716
"24678","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",120,"SRC",-0.39788854505549,-0.235985093089077,-0.292975914931077
"24679","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",121,"ILK",-0.373354162455636,-0.215288260726851,-0.297645109683768
"24680","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",122,"ILK",0.0851967876668713,0.194388596518687,0.140486384238159
"24681","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",123,"ILK",0.0073336918455475,0.156899186086456,0.0707858681024808
"24682","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",124,"PTK2",-0.168071247132118,-0.0557141238059682,-0.110929318295971
"24683","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",125,"PTK2",-0.237209510017121,-0.0895747538047993,-0.188953273752491
"24684","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",126,"PTK2",-0.333085011860361,-0.189425667190041,-0.268562997554215
"24685","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",127,"KRAS",-0.111990135233906,0.0158799403110519,-0.017731705032305
"24686","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",128,"KRAS",-0.412290314802343,-0.230656642007044,-0.331576845934336
"24687","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",129,"KRAS",-0.22125989001867,-0.0802885764549111,-0.177899106241353
"24688","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",130,"NRAS",-0.323052568351088,-0.16572482467374,-0.218384990085854
"24689","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",131,"NRAS",-0.280672734155437,-0.127965187200695,-0.218947269438
"24690","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",132,"NRAS",-0.0709650377647356,-0.00543473529589257,-0.0406529646052316
"24691","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",133,"HRAS",-0.11371102374965,-0.0309843024298614,-0.0718745011346667
"24692","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",134,"HRAS",-0.281151770553985,-0.157484956391183,-0.24311182697852
"24693","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",135,"HRAS",-0.198216975847381,-0.070320025699128,-0.161716705393857
"24694","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",136,"ARAF",-0.145366864848909,-0.00723271275985937,-0.0546173427300632
"24695","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",137,"ARAF",-0.282017016934449,-0.133598188116803,-0.236494402600877
"24696","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",138,"ARAF",-0.302822003649353,-0.15144045569521,-0.197887602806893
"24697","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",139,"BRAF",-0.276949321864612,-0.148878749494548,-0.231199889010461
"24698","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",140,"BRAF",-0.290387713277121,-0.170528915491479,-0.258641612034232
"24699","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",141,"BRAF",-0.520954889057535,-0.302050812275479,-0.408048859748861
"24700","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",142,"RAF1",-0.150426937362936,-0.00951661855508593,-0.0555821190500444
"24701","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",143,"RAF1",-0.230552547084452,-0.149395626869341,-0.191869906964088
"24702","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",144,"RAF1",-0.165326469669149,-0.0796258228720878,-0.121800526184824
"24703","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",145,"TGFBR1",-0.248526495095696,-0.141262516684828,-0.196624015408159
"24704","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",146,"TGFBR1",-0.166297748283821,-0.0530611577319014,-0.0832430896203868
"24705","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",147,"TGFBR1",-0.150670924756092,-0.00169844578807489,-0.0492002607175386
"24706","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",148,"TGFBR2",-0.343160845547053,-0.187388933770444,-0.293211626805632
"24707","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",149,"TGFBR2",-0.13325456965578,-0.058191147227689,-0.0918110713758116
"24708","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",150,"TGFBR2",-0.297667614830778,-0.2189936961578,-0.255009233289129
"24709","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",151,"TGFBR3",-0.114490273624221,0.00999681869768979,-0.0798883691097253
"24710","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",152,"TGFBR3",-0.243508046933078,-0.0870526654897207,-0.182062279493017
"24711","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",153,"TGFBR3",-0.136886672940532,-0.0761630847378726,-0.105530469210638
"24712","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",154,"YAP1",-0.444380143710278,-0.310225690886919,-0.404708968105389
"24713","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",155,"YAP1",-0.426456780313974,-0.227858272763533,-0.338095512003923
"24714","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",156,"YAP1",-0.228255296494507,-0.0954319423648883,-0.189509151957982
"24715","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",157,"MYC",-1.13182479620523,-0.887781182740132,-1.03896144272915
"24716","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",158,"MYC",-1.22145299255705,-1.04801315284751,-1.15669575643517
"24717","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",159,"MYC",-1.03229399271032,-0.815009120594389,-0.91817349612635
"24718","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",160,"MYCN",-0.136717296346142,0.00594988373406063,-0.088276590004309
"24719","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",161,"MYCN",-0.054549650936004,0.0156151174354585,-0.0173090230604696
"24720","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",162,"MYCN",-0.0885180592025828,-0.0110159960740423,-0.0481735214168407
"24721","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",163,"MDM2",-0.622529843726186,-0.470525391087777,-0.572531139100919
"24722","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",164,"MDM2",-0.232204215878451,-0.0978277680205123,-0.192252286151598
"24723","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",165,"MDM2",-0.338581389820949,-0.188057925836746,-0.292006638431862
"24724","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",166,"TP53",0.0450547477792613,0.118294426702394,0.0826072034333454
"24725","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",167,"TP53",0.0388855519604989,0.0980938132358717,0.0678060477699781
"24726","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",168,"TP53",0.0738224114630479,0.160336346088853,0.114271327224344
"24727","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",169,"BRCA1",-0.438295186792919,-0.221584131525939,-0.345232145465517
"24728","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",170,"BRCA1",-0.557190674725023,-0.421533112019179,-0.516220800146922
"24729","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",171,"BRCA1",-0.248667522260986,-0.0966276200241295,-0.155767078611364
"24730","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",172,"BRCA2",-0.371395777202712,-0.210319899195367,-0.293210044687454
"24731","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",173,"BRCA2",-0.336469033181252,-0.220310646732397,-0.296461591778359
"24732","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",174,"BRCA2",-0.343854238813778,-0.199447227462223,-0.295591259704304
"24733","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",175,"PARP1",-0.436864648907146,-0.286406231638979,-0.353652803608327
"24734","humi.models.MixNB$Builder","X0013_151.csv",0.01,"exec_98",176,"PARP1",-0.354497644741456,-0.166800392856057,-0.28520079196364
